"person_id","name","ocupation","number_of_movies","total_box_office"
nm0812373,Joel Soisson,producer,2,56600920
nm0812427,Marilyn Sokol,actress,1,2381087.0
nm0812555,Sol Kyung-gu,actor,6,204797520
nm0813164,Peter Sollett,director,1,33556632
nm0813214,Victor Solnicki,producer,1,21510852
nm0813219,Bruno Solo,actor,1,40928636
nm0813227,Robert H. Solo,producer,2,48639352
nm0813301,Cary Solomon,director,1,21515608
nm0813309,Courtney Solomon,director,1,33978696
nm0813414,Richard Solomon,producer,1,97818136
nm0813583,Andrew Solt,director,1,3754125.0
nm0813587,Susan Solt,producer,1,4795009.0
nm0813812,Ian Somerhalder,actor,2,41726928
nm0813977,Josef Sommer,actor,2,70437328
nm0814085,Stephen Sommers,director,1,300157632
nm0814259,Brenda Song,actress,1,62274780
nm0814280,Song Kang-ho,actor,7,645892800
nm0814517,Jim Sonzero,director,1,29907684
nm0814811,Ted Sorel,actor,1,1261000.0
nm0814969,Mireille Soria,producer,3,1271392000
nm0815043,Takashi Sorimachi,actor,1,39287112
nm0815070,Aaron Sorkin,director,1,59284016
nm0815081,Grégoire Sorlat,producer,1,43803416
nm0815204,Paolo Sorrentino,director,1,24271740
nm0815370,Shannyn Sossamon,actress,4,228483632
nm0815418,Paul Soter,actor,2,52013984
nm0815433,Ann Sothern,actress,1,1338198.0
nm0815610,Daniela Taplin Lundberg,producer,1,43347016
nm0815880,Djiby Soumare,actor,1,17637950
nm0815931,Mark Sourian,producer,1,203277632
nm0816050,Margaret South,producer,1,57041864
nm0816415,Mehmet Soyarslan,producer,1,27699692
nm0816950,John Sparkes,actor,1,43100248
nm0817339,Hannah Spearritt,actress,1,28818996
nm0817447,Will Speck,director,3,310042240
nm0817545,Peter Speek,director,1,3328240.0
nm0817895,Christopher Spencer,director,1,70829272
nm0818055,Octavia Spencer,actress,5,470874432
nm0818201,Pierre Spengler,producer,1,23717292
nm0818539,Larry Spiegel,producer,1,14393902
nm0818683,Tom Spiess,producer,2,56074384
nm0818731,Barry Spikings,producer,1,5750110.0
nm0818746,Evan Spiliotopoulos,director,1,30832136
nm0818880,Stephen Spinella,actor,1,11341016
nm0818940,J.C. Spink,producer,2,147605856
nm0818973,Caroll Spinney,actor,1,13961370
nm0819850,Cole Sprouse,actor,1,234801888
nm0820053,June Squibb,actress,2,35014520
nm0820429,Beau St. Clair,producer,2,163967104
nm0820903,Nick Stabile,actor,1,50688656
nm0820908,Giovanni Stabilini,producer,2,30665148
nm0820934,Anthony Stacchi,director,2,309067456
nm0821041,Robert Stack,actor,2,17647948
nm0821048,Timothy Stack,actor,1,39267516
nm0821128,Alexs Stadermann,actor,1,9642701.0
nm0821128,Alexs Stadermann,director,1,28638604
nm0821311,Kate Stafford,actress,1,2210408.0
nm0821356,Nigel Stafford-Clark,producer,1,1791328.0
nm0821432,Chad Stahelski,director,2,413790400
nm0821721,Share Stallings,producer,1,49050888
nm0821844,Daniel Stamm,director,2,112809840
nm0822062,John Standing,actor,1,1149470.0
nm0822539,Lauren Stanley,actress,1,6424112.0
nm0822540,Lee Stanley,producer,1,41480852
nm0822765,John Stanton,actor,1,4007250.0
nm0822972,Maureen Stapleton,actress,4,98336688
nm0822974,Nicola Stapleton,actress,1,1393610.0
nm0822982,Sullivan Stapleton,actor,1,337580064
nm0823206,Jonathan Stark,actor,1,7800000.0
nm0823256,Ray Stark,producer,4,140780384
nm0823330,Steve Starkey,producer,4,763686656
nm0823462,Beau Starr,actor,1,11642254
nm0823536,JoeyStarr,actor,1,20590872
nm0823563,Mike Starr,actor,1,14792779
nm0823661,Jane Startz,producer,3,64686724
nm0823721,Ben Stassen,director,7,257481104
nm0824102,Alison Steadman,actress,1,6056912.0
nm0824134,Red Steagall,actor,1,22257624
nm0824373,Johanna ter Steege,actress,1,7760946.0
nm0824406,Dawn Steel,producer,1,4821759.0
nm0824566,Jadrien Steele,actor,1,14302779
nm0824763,Jessica Steen,actress,1,2260616.0
nm0824785,Paprika Steen,actress,1,1657778.0
nm0824882,Burr Steers,director,1,136316880
nm0825434,Darren Stein,director,1,3117085.0
nm0825555,Malgorzata Zajaczkowska,actress,1,7754571.0
nm0825627,Saul Stein,actor,1,3565508.0
nm0825692,Victor Steinbach,actor,1,16015639
nm0825730,Christina Steinberg,producer,1,110317584
nm0825877,Scott Steindorff,producer,1,22954068
nm0826273,Shirley Stelfox,actress,1,1744164.0
nm0826541,Kriv Stenders,director,1,21185162
nm0826679,Mike Stenson,producer,1,237202304
nm0827663,Daniel Stern,actor,6,55195940
nm0827726,James D. Stern,producer,3,235612656
nm0827744,Joseph Stern,producer,2,24980608
nm0827750,Joshua Michael Stern,director,1,42128352
nm0827870,Tom Stern,producer,1,1546414.0
nm0827913,Marc Sternberg,producer,1,78094712
nm0827923,Tom Sternberg,producer,1,58878724
nm0827973,Frances Sternhagen,actress,1,1919653.0
nm0828130,Philip Steuer,producer,2,537533568
nm0828207,Robert Stevenhagen,director,1,86957280
nm0828350,David Stevens,director,1,2432536.0
nm0828906,Cynthia Stevenson,actress,3,72220800
nm0828970,John Stevenson,director,2,722242368
nm0829032,Ray Stevenson,actor,1,72629672
nm0829037,Rick Stevenson,director,1,2680717.0
nm0829037,Rick Stevenson,producer,1,401421.0
nm0829070,William Stevenson,producer,1,2680717.0
nm0829176,Annie Stewart,producer,2,61149360
nm0829252,Catherine Mary Stewart,actress,2,31367858
nm0829343,Douglas Day Stewart,director,1,4299023.0
nm0829390,French Stewart,actor,2,41717920
nm0829537,Jon Stewart,actor,1,234801888
nm0829576,Kristen Stewart,actress,13,4036103936
nm0829601,Lisa Stewart,producer,1,282570688
nm0829635,Mark Stewart,actor,1,60088980
nm0829820,Scott Stewart,director,2,106167608
nm0830045,Anna Stieblich,actress,1,23952712
nm0830103,Geoff Stier,producer,1,3740113.0
nm0830164,Robert Stigwood,producer,1,20378470
nm0830519,Marc Stirdivant,producer,1,8539181.0
nm0830802,Laurent Stocker,actor,1,31920900
nm0831098,Erwin Stoff,producer,4,319719360
nm0831557,Nicholas Stoller,director,4,412000704
nm0831601,Christian Stolte,actor,1,214104624
nm0831690,Charles Stone III,director,1,21839376
nm0832314,Eric Stonestreet,actor,2,1306516352
nm0832573,Howard Storm,director,1,10000000
nm0833103,Scott Strader,actor,1,120808.0
nm0833519,Marcia Strassman,actress,1,130724176
nm0833828,John J. Strauss,producer,1,32054368
nm0833857,Peter E. Strauss,producer,1,1700000.0
nm0833889,Todd Strauss-Schulson,director,2,84983968
nm0834479,Devid Striesow,actor,1,18814712
nm0834626,Elaine Stritch,actress,2,7688135.0
nm0834870,Louis A. Stroller,producer,3,229805232
nm0834902,Robert Stromberg,director,1,758410368
nm0834921,Iva Stromilova,producer,1,55639740
nm0834939,John Strong,producer,2,1929191.0
nm0835016,Mark Strong,actor,4,1095731072
nm0835688,Eric Stuart,actor,4,125827552
nm0835925,Levi Stubbs,actor,1,38748396
nm0835959,Scott Stuber,producer,12,1903206016
nm0836121,Michael Stuhlbarg,actor,4,290841024
nm0836137,Maciej Stuhr,actor,1,26923512
nm0836273,Bogdan Stupka,actor,1,18874808
nm0836343,Jim Sturgess,actor,5,431620768
nm0836430,Charles Sturridge,director,1,1560700.0
nm0836432,Tom Sturridge,actor,1,30229976
nm0836673,Søren Stærmose,producer,1,67153224
nm0836683,Sagamore Stévenin,actor,1,1585642.0
nm0836715,Philipp Stölzl,director,1,57284236
nm0836836,Jeremy Suarez,actor,1,250397792
nm0837064,David Suchet,actor,2,26486732
nm0837112,Richard Suckle,producer,4,1239489408
nm0837177,Jason Sudeikis,actor,6,520355328
nm0837223,Alison Sudol,actress,1,814037568
nm0837386,Michael Sugar,producer,1,88528280
nm0837396,Burt Sugarman,producer,2,45271172
nm0837420,Bunta Sugawara,actor,1,15787492
nm0837449,Andrew Sugerman,producer,2,29966444
nm0837452,Shun Sugata,actor,1,29000322
nm0837485,Gisaburô Sugii,director,1,17379776
nm0837701,Chintara Sukapatana,actress,1,123922368
nm0837718,Maksim Sukhanov,actor,1,29161298
nm0837868,Giuseppe Sulfaro,actor,1,14493284
nm0837976,Brad Sullivan,actor,1,7919823.0
nm0838198,Kevin Rodney Sullivan,director,1,65991448
nm0838267,Nick Sullivan,actor,1,25804448
nm0838599,Eric Summer,director,1,84197416
nm0838681,Cathleen Summers,producer,1,65673232
nm0838732,John Summers,actor,1,5231283.0
nm0838911,Jeremy Sumpter,actor,1,121975008
nm0838944,Honglei Sun,actor,3,131928896
nm0839233,Cedric Sundstrom,director,1,902152.0
nm0840097,Hal Sutherland,director,1,3261638.0
nm0840133,Kristine Sutherland,actress,1,130724176
nm0840531,Janet Suzman,actress,1,3766879.0
nm0840586,Honami Suzuki,actress,1,26052718
nm0840624,Kyôka Suzuki,actress,2,53935824
nm0840642,Teiyû Ichiryûsai,actress,1,20752104
nm0840660,Ryohei Suzuki,actor,1,9481437.0
nm0840699,Toshio Suzuki,producer,2,439519168
nm0840708,Yoshihiro Suzuki,producer,5,141540176
nm0841456,Bob Swaim,director,2,16987228
nm0841910,Nick Swardson,actor,1,204313408
nm0842339,Doug Sweetland,director,1,183388960
nm0842470,Ezra Swerdlow,producer,1,4611062.0
nm0842523,Robin Swicord,producer,1,218843648
nm0842616,Mark Swift,producer,2,261265008
nm0842770,Tilda Swinton,actress,5,580768704
nm0843059,Eric Sykes,actor,1,895921024
nm0843100,Wanda Sykes,actress,1,339795904
nm0843123,Anthea Sylbert,producer,2,52998732
nm0843640,István Szabó,director,3,21949388
nm0844294,Magda Szubanski,actress,1,63658912
nm0844358,Jeannot Szwarc,director,1,23717292
nm0844896,Eduardo Sánchez,director,1,248639104
nm0845209,Aitana Sánchez-Gijón,actress,1,22219340
nm0845270,Marianne Sägebrecht,actress,1,86888544
nm0845578,Sebnem Sönmez,actress,1,11325405
nm0846333,Michael Tadross,producer,5,363186272
nm0846480,Cary-Hiroyuki Tagawa,actor,1,70454096
nm0846525,Rita Taggart,actress,1,2325444.0
nm0846548,Saïd Taghmaoui,actor,1,27674464
nm0846630,Tomorô Taguchi,actor,1,7494243.0
nm0847085,Wataru Takagi,actor,2,211151024
nm0847182,Nozomu Takahashi,producer,2,103241480
nm0847223,Isao Takahata,director,1,24434484
nm0847404,Kô Takasugi,actor,1,14122958
nm0847439,Minami Takayama,actress,14,660130368
nm0847570,Yutaka Takenouchi,actor,1,77947608
nm0847594,Junko Takeuchi,actress,1,38362448
nm0847607,Riki Takeuchi,actor,1,74285248
nm0847624,Yûko Takeuchi,actress,1,46616208
nm0847734,Shin Takuma,actor,1,14122958
nm0847749,Tibor Takács,director,1,13539458
nm0847799,Ana Claudia Talancón,actress,2,72844488
nm0847857,Charlie Talbert,actor,1,4821759.0
nm0847859,David E. Talbert,director,2,81391232
nm0848075,Michael Taliferro,actor,1,65807024
nm0848414,Lee Tamahori,director,2,149032624
nm0848554,Amber Tamblyn,actress,3,175802400
nm0848932,Gabrielle Tana,producer,2,143473248
nm0848987,Hideyuki Tanaka,actor,1,23786606
nm0849028,Mayumi Tanaka,actress,2,140430944
nm0849049,Rena Tanaka,actress,4,90456136
nm0849164,Loveleen Tandan,director,1,378410112
nm0849214,Mark Tandy,actor,1,145374096
nm0849315,Mathew Tang,producer,1,84112032
nm0849583,Michael Tannen,producer,1,2228951.0
nm0849587,William Tannen,director,1,5301200.0
nm0849672,Mary Tanner Bailey,actress,1,277405.0
nm0849916,Tsung-Hua Tou,actor,1,22381584
nm0849919,Tao Guo,actor,1,47600000
nm0849920,Hong Tao,actress,1,197757392
nm0849964,Rob Tapert,producer,9,603073280
nm0850038,Jonathan T. Taplin,producer,1,4122748.0
nm0850044,Daniel Taplitz,director,1,12544254
nm0850162,Gerardo Taracena,actor,1,120673224
nm0850173,Mar Targarona,producer,1,78638984
nm0850516,Mark Tarlov,director,1,4398989.0
nm0850516,Mark Tarlov,producer,4,43182324
nm0850733,Genndy Tartakovsky,director,4,1378185856
nm0850879,Atsumi Tashiro,producer,1,17379776
nm0850888,Janace Tashjian,producer,1,22141540
nm0851218,Kazuya Tatekabe,actor,2,42717664
nm0851281,Patrick Tatopoulos,director,1,92158960
nm0851582,Audrey Tautou,actress,4,157488688
nm0851724,Bertrand Tavernier,director,1,3272593.0
nm0851861,Vic Tayback,actor,1,351623.0
nm0851930,Alan Taylor,director,1,13058293
nm0852028,Benedict Taylor,actor,1,278623.0
nm0852132,Christine Taylor,actress,2,107357120
nm0852965,Noah Taylor,actor,2,303341920
nm0853238,Tate Taylor,director,3,267855616
nm0853301,Veronica Taylor,actress,4,125827552
nm0853374,Sam Taylor-Johnson,director,1,569651456
nm0853380,Julie Taymor,director,1,29367144
nm0853393,Ryuta Tasaki,director,2,21180094
nm0853867,Edward Teets,producer,1,6408791.0
nm0854052,Robert Teitel,producer,3,155955504
nm0854074,William Teitler,producer,2,300390848
nm0854697,Julien Temple,director,1,930211.0
nm0854772,Kevin King Templeton,producer,4,717211264
nm0854923,Edgard Tenembaum,producer,1,57663224
nm0855035,Andy Tennant,director,1,19474588
nm0855107,Kevin Tenney,director,2,10479277
nm0855132,Julius Tennon,producer,1,92272488
nm0855182,Marilyn Jacobs Tenser,producer,3,20631404
nm0855283,Meir Teper,producer,1,2005840.0
nm0855398,Susumu Terajima,actor,2,71682856
nm0855417,Akira Terao,actor,3,35115312
nm0855564,Lee Tergesen,actor,1,58469208
nm0855613,John Terlesky,actor,1,2700000.0
nm0855657,Leonard Termo,actor,1,18707466
nm0855825,John Canada Terrell,actor,1,7137502.0
nm0856012,John Terry,actor,1,17736620
nm0856493,Fred Testot,actor,1,50146472
nm0856803,Masaaki Tezuka,director,2,28771672
nm0857201,Brynn Thayer,actress,1,5301200.0
nm0857620,Justin Theroux,actor,5,345259648
nm0858063,Alexander Thies,producer,1,29413900
nm0858123,Kris Thykier,producer,2,89948304
nm0858525,Betty Thomas,actress,1,8508843.0
nm0858525,Betty Thomas,director,4,229006336
nm0858554,Bradley Thomas,producer,4,315239168
nm0858669,Damien Thomas,actor,1,1641825.0
nm0858799,Emma Thomas,producer,5,2504250112
nm0858988,Jay Thomas,actor,1,82569968
nm0859016,Jeremy Thomas,producer,3,81948288
nm0859197,Marcus Thomas,actor,1,7502846.0
nm0859390,Ramsey Thomas,producer,1,11642254
nm0859450,Robin Thomas,actor,1,35659096
nm0859561,Tamar Thomas,producer,1,48918960
nm0859597,Tony Thomas,producer,1,174997856
nm0859720,Marsha Thomason,actress,1,182290272
nm0859772,Tim Thomerson,actor,3,55017976
nm0859877,Barnaby Thompson,director,1,29066484
nm0859877,Barnaby Thompson,producer,1,17290970
nm0860019,Danièle Thompson,director,1,17574836
nm0860034,David M. Thompson,producer,1,61619772
nm0860125,Ernest Thompson,director,1,5979011.0
nm0860233,Jack Thompson,actor,1,35402320
nm0860315,John Thompson,producer,3,424154880
nm0860712,Shelley Thompson,actress,1,12906759
nm0860947,Ulrich Thomsen,actor,2,61911624
nm0861558,Kirk Thornton,actor,1,47046280
nm0861600,Sigrid Thornton,actress,1,13687027
nm0862211,Michael Thurmeier,director,2,1295265920
nm0862911,Greg Tiernan,director,2,260520480
nm0863254,Eric Till,director,1,29413900
nm0863374,Emma Tillinger Koskoff,producer,1,392000704
nm0863387,George Tillman Jr.,director,3,142298992
nm0863387,George Tillman Jr.,producer,2,121021504
nm0864308,Ashley Tisdale,actress,3,389168992
nm0864468,Stacy Title,director,1,29874280
nm0864775,Johnnie To,director,1,33801760
nm0864779,Chapman To,actor,1,93864936
nm0864812,James Toback,director,1,13290368
nm0864844,Marc Toberoff,producer,2,132635472
nm0864997,Stephen Tobolowsky,actor,3,219676496
nm0865078,Keiko Toda,actress,1,22298560
nm0865119,Beverly Todd,actress,3,218094320
nm0865189,Jennifer Todd,producer,7,942237888
nm0865252,Palmer Lee Todd,actress,1,12626043
nm0865297,Suzanne Todd,producer,6,457987776
nm0865302,Tony Todd,actor,2,104881512
nm0865411,Srdjan 'Zika' Todorovic,actor,1,6199413.0
nm0865508,Van Toffler,producer,1,43325008
nm0865764,Takako Tokiwa,actress,1,38231560
nm0865918,Éric Toledano,director,2,465767200
nm0866104,Rhonda Tollefson,producer,1,80049760
nm0866132,Michael Tollin,director,1,53293628
nm0866132,Michael Tollin,producer,1,253625424
nm0866157,Matt Tolmach,producer,3,721671808
nm0866755,Shogo Tomiyama,producer,1,14122958
nm0866986,Angel Tompkins,actress,1,3136701.0
nm0867051,Shaun Tomson,actor,1,1546414.0
nm0867127,Mark Tonderai,director,1,44287132
nm0867233,Jacqueline Tong,actress,1,418053.0
nm0867262,Stanley Tong,director,2,308609920
nm0867341,Jürgen Tonkel,actor,1,17685834
nm0867504,Tucker Tooley,producer,2,103447952
nm0867712,Ken Topolsky,producer,1,14278900
nm0867768,Jenno Topping,producer,6,700584384
nm0868153,Giuseppe Tornatore,director,1,14493284
nm0868178,Lisa Tornell,producer,2,15661339
nm0868219,Guillermo del Toro,director,6,1053144896
nm0868219,Guillermo del Toro,producer,2,118651216
nm0868871,Ennio Torresan,director,1,42717216
nm0868872,Frida Torresblanco,producer,1,83850264
nm0869035,Massimiliano Tortora,actor,1,25362516
nm0869088,Luis Tosar,actor,2,26386430
nm0869467,Shaun Toub,actor,1,75011032
nm0869871,Russell Tovey,actor,1,33856056
nm0869927,Constance Towers,actress,1,385687.0
nm0869935,Harry Alan Towers,producer,2,4855897.0
nm0870106,Clayton Townsend,producer,6,1183558016
nm0870186,Robert Townsend,actor,2,9785831.0
nm0870186,Robert Townsend,director,1,50504656
nm0870204,Stuart Townsend,actor,2,192679616
nm0870257,Alan Toy,actor,1,2432536.0
nm0870317,Etsushi Toyokawa,actor,4,136772624
nm0870369,Riccardo Tozzi,producer,1,12071007
nm0870780,Christian Tramitz,actor,2,106075168
nm0870841,Anh Hung Tran,director,1,19115720
nm0870918,Tom. T. Tran,actor,1,123922368
nm0871240,Daniel J. Travanti,actor,2,7105100.0
nm0871244,Patricya Travassos,actress,1,39195564
nm0871428,Pete Travis,director,1,152039888
nm0871596,Terri Treas,actress,1,858591.0
nm0871633,Katharina M. Trebitsch,producer,1,2061924.0
nm0871636,Robert Trebor,actor,1,3922273.0
nm0871860,Jeff Tremaine,director,5,568135488
nm0871876,Les Tremayne,actor,1,3360800.0
nm0872045,Steve Trenbirth,director,1,135703600
nm0872058,Tracey Trench,producer,2,24875528
nm0873097,Louis Tripp,actor,1,13539458
nm0873365,Fabio Troiano,actor,1,20123466
nm0873396,Ivan Trojan,actor,1,15461305
nm0873400,Ondrej Trojan,director,1,15461305
nm0873998,Michael Trucco,actor,1,29874280
nm0874232,Raoul Max Trujillo,actor,1,120673224
nm0874676,Eric Tsang,actor,2,159524848
nm0874853,Doris Tse,producer,1,387053504
nm0874860,Kwan-Ho Tse,actor,1,198921664
nm0874866,Nicholas Tse,actor,4,357320032
nm0875244,Kanji Tsuda,actor,1,11702775
nm0875335,Kôji Tsujitani,actor,1,10539779
nm0875442,Hiromi Tsuru,actress,1,50461372
nm0875453,Kazuya Tsurumaki,director,3,195361888
nm0875495,Shin'ichi Tsutsumi,actor,2,79496888
nm0875590,Le Tuan,actor,1,2777280.0
nm0875636,Joel Tuber,producer,1,1584970.0
nm0875736,Jessica Tuchinsky,producer,1,60722736
nm0875793,Anand Tucker,director,1,4912892.0
nm0875793,Anand Tucker,producer,1,33030116
nm0876051,Teresa Tucker-Davies,producer,1,71406576
nm0876131,Eugenia Tudorascu,actress,1,21573338
nm0876138,Alan Tudyk,actor,2,1409191168
nm0876227,Richard Tuggle,director,1,5099316.0
nm0876300,Ulrich Tukur,actor,1,19319672
nm0876602,Barbie Tung,producer,2,308609920
nm0876645,Tamara Tunie,actress,1,43848068
nm0877270,Glynn Turman,actor,1,5099316.0
nm0877273,John Turman,producer,1,450726.0
nm0877274,Lawrence Turman,producer,5,104056584
nm0877430,Bree Turner,actress,1,205298912
nm0877555,Frantz Turner,actor,1,10317779
nm0877874,Stephen Barker Turner,actor,1,47737096
nm0878496,Norman Twain,producer,1,31906454
nm0878638,David Twohy,director,3,237176160
nm0878645,Anne Twomey,actress,1,8988731.0
nm0878756,Tom Tykwer,director,2,190736704
nm0878763,Morten Tyldum,director,1,233555712
nm0879073,Susan Tyrrell,actress,2,15070655
nm0879085,Tyrese Gibson,actor,8,3003323136
nm0879154,Cathy Tyson,actress,2,25389216
nm0879186,Richard Tyson,actor,2,5233259.0
nm0879726,Marc van Uchelen,actor,1,512403.0
nm0879783,Aleksey Uchitel,producer,1,4850073.0
nm0879812,Kônosuke Uda,director,1,14817006
nm0879912,Hiroki Ueda,producer,2,54884364
nm0879936,Yûji Ueda,actor,1,47511424
nm0880036,Harry J. Ufland,producer,4,18692936
nm0880167,Nadja Uhl,actress,3,59528640
nm0880302,Stephen Ujlaki,producer,1,1393610.0
nm0880484,Gaspard Ulliel,actor,1,69424392
nm0880636,Andreas Ulmke-Smeaton,producer,1,18873864
nm0881279,Lee Unkrich,director,1,1066969728
nm0881372,Sven Unterwaldt Jr.,director,2,51112396
nm0881631,Karl Urban,actor,5,609175360
nm0881703,Douglas Urbanski,producer,1,150847200
nm0881811,Leslie Urdang,producer,1,16071990
nm0882142,Amedeo Ursini,producer,1,3674841.0
nm0882151,Susan Ursitti,actress,1,33086612
nm0882388,Michael E. Uslan,producer,1,39164440
nm0882588,Kenneth Utt,producer,2,29849724
nm0882691,Ryûdô Uzaki,actor,1,18623382
nm0882927,Christine Vachon,producer,5,106930680
nm0883351,Andrew G. Vajna,producer,2,24064172
nm0883603,David Valdes,producer,3,114817360
